input,output,instruction,generated_answer,inference_time,rouge1,rouge2,rougeL,bleu,meteor,semantic_similarity
What are the causes of Irritable bowel syndrome ?,"Researchers have yet to discover any specific cause for IBS. One theory is that people who suffer from IBS have a colon, or large intestine, that is particularly sensitive and reactive to certain foods and stress. The immune system, which fights infection, may also be involved.
Normal motility, or movement, may not be present in the colon of a person who has IBS. It can be spasmodic or can even stop working temporarily. Spasms are sudden strong muscle contractions that come and go. The lining of the colon called the epithelium, which is affected by the immune and nervous systems, regulates the flow of fluids in and out of the colon. In IBS, the epithelium appears to work properly. However, when the contents inside the colon move too quickly, the colon loses its ability to absorb fluids. The result is too much fluid in the stool. In other people, the movement inside the colon is too slow, which causes extra fluid to be absorbed. As a result, a person develops constipation. A person’s colon may respond strongly to stimuli such as certain foods or stress that would not bother most people. Recent research has reported that serotonin is linked with normal gastrointestinal (GI) functioning. Serotonin is a neurotransmitter, or chemical, that delivers messages from one part of your body to another. Ninety-five percent of the serotonin in your body is located in the GI tract, and the other 5 percent is found in the brain. Cells that line the inside of the bowel work as transporters and carry the serotonin out of the GI tract. People with IBS, however, have diminished receptor activity, causing abnormal levels of serotonin to exist in the GI tract. As a result, they experience problems with bowel movement, motility, and sensation—having more sensitive pain receptors in their GI tract. Researchers have reported that IBS may be caused by a bacterial infection in the gastrointestinal tract. Studies show that people who have had gastroenteritis sometimes develop IBS, otherwise called post-infectious IBS. Researchers have also found very mild celiac disease in some people with symptoms similar to IBS. People with celiac disease cannot digest gluten, a substance found in wheat, rye, and barley. People with celiac disease cannot eat these foods without becoming very sick because their immune system responds by damaging the small intestine. A blood test can determine whether celiac disease may be present.",Answer this question truthfully,"Irritable Bowel Syndrome (IBS) is a complex condition, and its exact causes are still not fully understood. However, several factors are thought to contribute to its development:

1. **Abnormal gut motility**: Altered muscle contractions in the intestines can lead to abnormal movement of food, gas, and stool, causing symptoms.
2. **Visceral hypersensitivity**: Increased sensitivity of the intestines to stimuli, such as food, stress, or gas, can lead to pain and discomfort.
3. **Gut-brain axis dysfunction**: The communication between the gut and the brain is disrupted, leading to abnormal processing of sensory information and contributing to IBS symptoms.
4. **Stress and anxiety**: Stress and anxiety can exacerbate IBS symptoms, possibly by altering gut motility, secretion, and sensitivity.
5. **Food intolerance**: Some people with IBS may have intolerance to certain foods, such as lactose, gluten, or high-FODMAP foods, which can trigger symptoms.
6. **Hormonal changes**: Hormonal fluctuations, such as those experienced during menstruation or menopause, can affect bowel habits and contribute to IBS symptoms.
7. **Infections**: Gastrointestinal infections, such as gastroenteritis, can trigger IBS symptoms in some individuals.
8. **Genetic predisposition**: Family history may play a role in the development of IBS, with some people being more prone to the condition due to their genetic makeup.
9. **Neurotransmitter imbalance**: Alterations in the levels or activity of neurotransmitters, such as serotonin and dopamine, can contribute to IBS symptoms.
10. **Other medical conditions**: Certain medical conditions, such as inflammatory bowel disease, celiac disease, or small intestine bacterial overgrowth (SIBO), can increase the risk of developing IBS.

It's essential to note that IBS is a multifactorial condition, and each person's experience may be unique. A healthcare professional can help determine the underlying causes of IBS symptoms and develop an effective treatment plan.",2.008258104324341,0.40057636887608067,0.07514450867052022,0.1585014409221902,0.016663341172008354,0.24670471338372896,0.9655080437660217
What causes Malignant hypertension?,"The disorder affects about 1% of people with high blood pressure, including both children and adults. It is more common in younger adults, especially African-American men.
It also occurs in people with:
Collagen vascular disorders Kidney problems Toxemia of pregnancy
You are at high risk for malignant hypertension if you have had:
Kidney failure Renal hypertension caused by renal artery stenosis",Answer this question truthfully,"Malignant hypertension, also known as accelerated hypertension, is a severe and potentially life-threatening condition characterized by extremely high blood pressure. The exact cause of malignant hypertension is often unclear, but several underlying factors can contribute to its development. These include:

1. **Uncontrolled essential hypertension**: Prolonged uncontrolled high blood pressure can lead to malignant hypertension.
2. **Kidney disease**: Conditions such as glomerulonephritis, renal artery stenosis, or kidney failure can cause malignant hypertension.
3. **Adrenal gland disorders**: Tumors or hyperplasia of the adrenal glands, such as pheochromocytoma or Cushing's syndrome, can lead to malignant hypertension.
4. **Pregnancy-related complications**: Preeclampsia or eclampsia can cause malignant hypertension in pregnant women.
5. **Medications**: Certain medications, such as birth control pills, decongestants, and certain antidepressants, can increase blood pressure and contribute to malignant hypertension.
6. **Sleep apnea**: Untreated sleep apnea can increase the risk of developing malignant hypertension.
7. **Renal vascular disease**: Conditions such as renal artery stenosis or fibromuscular dysplasia can cause malignant hypertension.
8. **Endocrine disorders**: Certain endocrine disorders, such as hyperthyroidism or hyperparathyroidism, can contribute to malignant hypertension.
9. **Genetic predisposition**: Family history of hypertension or other cardiovascular diseases can increase the risk of developing malignant hypertension.

It is essential to seek medical attention immediately if you experience symptoms of malignant hypertension, such as severe headache, chest pain, or vision changes. Prompt treatment can help prevent organ damage and reduce the risk of complications.",1.7603065967559814,0.222972972972973,0.054421768707483,0.10135135135135134,0.009913797566052955,0.2866547683189655,0.9504497647285461
When to seek urgent medical care when I have Beckwith-Wiedemann syndrome ?,"If you have a child with Beckwith-Wiedemann syndrome and worrisome symptoms develop, call your pediatrician immediately.",Answer this question truthfully,"Beckwith-Wiedemann syndrome (BWS) is a genetic disorder that can increase the risk of certain medical complications. If you have BWS, seek urgent medical care in the following situations:

1. **Abdominal pain or tenderness**: If you experience severe abdominal pain, vomiting, or tenderness, as these can be symptoms of tumors, such as Wilms tumor or hepatoblastoma, which are more common in individuals with BWS.
2. **Hypoglycemia (low blood sugar)**: If you experience symptoms like shakiness, dizziness, sweating, or confusion, as BWS can increase the risk of hypoglycemia, especially in infancy and early childhood.
3. **Respiratory distress**: If you have difficulty breathing, wheezing, or stridor (a high-pitched sound while inhaling), as BWS can increase the risk of respiratory problems, such as macroglossia (enlarged tongue) or tracheomalacia (softening of the trachea).
4. **Sudden increase in head size or fontanelle bulging**: If you notice a sudden increase in head size or bulging of the soft spots (fontanelles) on your child's head, as these can be signs of increased intracranial pressure or hydrocephalus.
5. **Seizures or convulsions**: If you experience seizures or convulsions, as BWS can increase the risk of neurological problems, such as seizures or cerebral palsy.
6. **Fever over 101.5°F (38.6°C)**: If you have a high fever, as individuals with BWS may be more susceptible to infections, such as pneumonia or sepsis.
7. **Vomiting or diarrhea**: If you experience persistent vomiting or diarrhea, as these can lead to dehydration and electrolyte imbalances, which can be more severe in individuals with BWS.
8. **Changes in vision or hearing**: If you notice any changes in vision or hearing, as BWS can increase the risk of visual or hearing impairments.

If you experience any of these symptoms, seek immediate medical attention at an emergency room or urgent care center. Additionally, regular follow-up appointments with your primary care physician and specialists (such as a geneticist, endocrinologist, or oncologist) can help monitor your condition and prevent potential complications.",2.2800724506378174,0.07536231884057971,0.029154518950437316,0.05217391304347826,0.007558456920162509,0.16368322072856448,0.8780824542045593
What causes Stasis dermatitis and ulcers?,Venous insufficiency is a long-term (chronic) condition in which the veins have problems sending blood from the legs back to the heart.,Answer this question truthfully,"Stasis dermatitis and ulcers are caused by poor blood circulation, specifically venous insufficiency. This occurs when the veins in the legs have difficulty returning blood to the heart, leading to blood pooling and increased pressure in the veins.

The main factors contributing to stasis dermatitis and ulcers include:

1. **Venous insufficiency**: Weakened or damaged valves in the veins, which impede blood flow back to the heart.
2. **Chronic venous hypertension**: Increased pressure in the veins due to the backflow of blood, causing fluid leakage into the surrounding tissue.
3. **Fluid accumulation**: The buildup of fluid (edema) in the affected area, leading to inflammation and skin damage.
4. **Hypoxia**: Reduced oxygen delivery to the skin and underlying tissues, impairing wound healing and tissue repair.

Risk factors for developing stasis dermatitis and ulcers include:

* Age
* Obesity
* Family history of venous insufficiency
* Prolonged standing or sitting
* Previous deep vein thrombosis (DVT)
* Trauma or injury to the legs

If left untreated, stasis dermatitis and ulcers can lead to further complications, such as infection, scarring, and limited mobility. Treatment typically involves compression therapy, wound care, and management of underlying venous insufficiency.",1.487504482269287,0.14354066985645933,0.05797101449275363,0.10526315789473684,0.02180319108867183,0.2338851750134946,0.9152810573577881
Where to find centers that perform Mitral valve surgery (open)?,Directions to Hospitals Performing Mitral valve surgery - open,Answer this question truthfully,"To find centers that perform open mitral valve surgery, you can consider the following options:

1. **American Heart Association (AHA) Hospital Directory**: The AHA website provides a directory of hospitals that perform heart surgery, including mitral valve repair and replacement.
2. **Society of Thoracic Surgeons (STS) Database**: The STS website allows you to search for cardiothoracic surgery programs, including those that perform mitral valve surgery.
3. **American College of Cardiology (ACC) Cardiovascular Hospital Directory**: The ACC website provides a directory of hospitals with cardiovascular programs, including those that offer mitral valve surgery.
4. **National Institutes of Health (NIH) Clinical Trials Database**: You can search for clinical trials related to mitral valve surgery and find participating hospitals and medical centers.
5. **Healthgrades**: This website allows you to search for hospitals and doctors that perform mitral valve surgery, along with their ratings and reviews.
6. **US News & World Report Best Hospitals**: This website provides a list of top-ranked hospitals for cardiology and heart surgery, including those that perform mitral valve surgery.
7. **Your Healthcare Provider**: Ask your primary care physician or cardiologist for recommendations on centers that perform open mitral valve surgery.
8. **Hospital Websites**: Many hospitals have websites that list their cardiovascular services, including mitral valve surgery. You can search for hospitals in your area and review their services.

Some notable centers that perform open mitral valve surgery include:

* Cleveland Clinic (Ohio)
* Mayo Clinic (Minnesota, Arizona, Florida)
* NewYork-Presbyterian Hospital (New York)
* Massachusetts General Hospital (Massachusetts)
* University of Pennsylvania Health System (Pennsylvania)
* Stanford Health Care (California)
* Duke University Hospital (North Carolina)

Please note that this is not an exhaustive list, and there are many other excellent centers that perform open mitral valve surgery. It's essential to research and consult with your healthcare provider to find the best option for your specific needs.",1.9588546752929688,0.04501607717041801,0.019417475728155338,0.04501607717041801,0.002613331379881926,0.11851945747242996,0.8025827407836914
When to seek urgent medical care when I have Separation anxiety disorder ?,Call your health care provider if your child has significant separation anxiety after age 2.,Answer this question truthfully,"If you have Separation Anxiety Disorder, seek urgent medical care in the following situations:

1. **Suicidal thoughts or feelings**: If you're experiencing thoughts of self-harm, suicide, or overwhelming despair, call emergency services or go to the nearest emergency room.
2. **Severe panic or anxiety attacks**: If you're experiencing severe, debilitating panic or anxiety attacks that interfere with your daily life, seek immediate medical attention.
3. **Difficulty breathing or rapid heartbeat**: If you're experiencing shortness of breath, rapid heartbeat, or chest pain, seek medical attention to rule out any underlying cardiac issues.
4. **Inability to function**: If your separation anxiety is so severe that you're unable to perform daily tasks, care for yourself, or engage in activities you enjoy, seek urgent medical care.
5. **Co-occurring mental health conditions**: If you're experiencing symptoms of other mental health conditions, such as depression, post-traumatic stress disorder (PTSD), or substance abuse, seek urgent medical care.
6. **Medication concerns**: If you're taking medication for separation anxiety and experience severe side effects, such as allergic reactions, or if you're concerned about medication interactions, seek urgent medical care.
7. **Crisis situations**: If you're in a situation where you're separated from your attachment figure and are experiencing extreme distress, such as during a natural disaster or a family emergency, seek urgent medical care.

Remember, if you're experiencing any of these situations, don't hesitate to reach out to:

* Emergency services (such as 911 in the US)
* Your primary care physician or therapist
* A crisis hotline (such as the National Alliance on Mental Illness (NAMI) Helpline: 1-800-950-6264)
* The nearest emergency room or urgent care center

Prompt medical attention can help you manage your separation anxiety and prevent further complications.",1.8851149082183838,0.05806451612903226,0.012987012987012986,0.05161290322580645,0.00197093498009713,0.12197696737044149,0.854102373123169
When to seek urgent medical care when I have Monkeypox ?,"If you develop fever, swollen lymph nodes, and/ or rash. If you have complaints (including ulcers) in the anal and genital area.",Answer this question truthfully,"If you have Monkeypox, seek urgent medical care if you experience any of the following:

1. **Difficulty breathing**: Shortness of breath, wheezing, or coughing.
2. **Severe headache or confusion**: Sudden severe headache, confusion, or disorientation.
3. **High fever**: Fever above 104°F (40°C) that doesn't respond to medication.
4. **Severe rash or lesions**: Widespread rash, blisters, or lesions that are painful, bleeding, or becoming infected.
5. **Swollen lymph nodes**: Severe swelling or pain in the lymph nodes, especially in the neck, armpits, or groin.
6. **Eye symptoms**: Redness, discharge, or vision changes in one or both eyes.
7. **Mouth or throat symptoms**: Difficulty swallowing, mouth sores, or a sore throat that makes it hard to eat or drink.
8. **Severe pain**: Unmanageable pain that doesn't respond to over-the-counter pain medication.
9. **Dehydration**: Excessive thirst, dark urine, or decreased urine output.
10. **Underlying conditions**: If you have a weakened immune system, are pregnant, or have a chronic medical condition, such as HIV/AIDS, cancer, or taking immunosuppressive medications.

Additionally, if you are at high risk for complications, such as:

* Children under 8 years old
* Pregnant or breastfeeding women
* People with weakened immune systems
* People with certain medical conditions, such as eczema or skin conditions

Seek medical attention immediately if you experience any of these symptoms or are at high risk for complications.",1.714508056640625,0.10483870967741937,0.04878048780487805,0.08064516129032258,0.0077451726024190684,0.23056868176633538,0.9104485511779785
What are the symptoms of Dressler's syndrome?,"Anxiety Chest pain May come and go (recur) Pain may be sharp and stabbing (pleuritic) or tight and crushing (ischemic) Pain may get worse when breathing and may go away when you stand or sit up Pain moves to the neck, shoulder, back, or abdomen Difficulty breathing Dry cough Fast heart rate (tachycardia) Fatigue Fever (more common with the second type of pericarditis) Malaise (general ill feeling) Splinting of ribs (bending over or holding the chest) with deep breathing",Answer this question truthfully,"Dressler's syndrome, also known as post-myocardial infarction syndrome, is a rare condition that occurs in some people after a heart attack. The symptoms of Dressler's syndrome typically develop 2-10 weeks after the heart attack and may include:

1. Chest pain: Similar to the pain experienced during the heart attack, but often less severe.
2. Fever: Usually mild to moderate.
3. Fatigue: Feeling weak or tired.
4. Pericarditis: Inflammation of the pericardium, the sac surrounding the heart, which can cause chest pain and a pericardial friction rub (a scratching sound heard with a stethoscope).
5. Pleurisy: Inflammation of the lining surrounding the lungs, which can cause sharp chest pain that worsens with deep breathing.
6. Shortness of breath: Difficulty breathing or feeling winded.
7. Cough: A dry, non-productive cough.
8. Malaise: A general feeling of being unwell.

In some cases, Dressler's syndrome can also cause a pericardial effusion (fluid accumulation in the pericardial space) or cardiac tamponade (fluid accumulation in the pericardial space that compresses the heart), which can lead to more severe symptoms, such as:

* Severe chest pain
* Difficulty breathing
* Low blood pressure
* Rapid heart rate

If you experience any of these symptoms, it's essential to seek medical attention promptly.",1.5985655784606934,0.27272727272727276,0.04929577464788732,0.13286713286713286,0.010169569616607102,0.26952444211903853,0.9530940055847168
Who is at highest risk for Asthma ?,"Many people with asthma have an individual or family history of allergies, such as hay fever (allergic rhinitis) or eczema. Others have no history of allergies.",Answer this question truthfully,"The following groups are at highest risk for asthma:

1. **Children under 10 years old**: Asthma is the most common chronic disease in children.
2. **Family history**: Individuals with a family history of asthma, allergies, or eczema are more likely to develop asthma.
3. **Allergy sufferers**: People with allergies, especially to dust mites, mold, pet dander, or pollen, are at increased risk.
4. **Obese individuals**: Obesity is a significant risk factor for developing asthma, particularly in adults.
5. **Smokers and those exposed to secondhand smoke**: Smoking and secondhand smoke exposure can increase the risk of developing asthma.
6. **People with respiratory infections**: Those who have had respiratory infections, such as bronchiolitis or pneumonia, as infants or young children are more likely to develop asthma.
7. **Low-income populations**: Asthma is more prevalent in low-income communities, possibly due to increased exposure to environmental triggers.
8. **African Americans and Puerto Ricans**: These ethnic groups have higher rates of asthma compared to other populations.
9. **Individuals with certain medical conditions**: People with conditions like gastroesophageal reflux disease (GERD), sinusitis, or rhinitis are more likely to develop asthma.

These groups are not exhaustive, and individual risk factors can vary. However, being aware of these risk factors can help identify individuals who may be more susceptible to developing asthma.",1.5607187747955322,0.1659751037344398,0.04184100418410041,0.0912863070539419,0.00817528026167617,0.24244869565217397,0.9151473045349121
What are the symptoms of Human papillomavirus?,"HPV may lead to a broad spectrum of diseases. If you are infected you may have no signs or symptoms of HPV infection or, you may have increased risk of developing cancer.
There are over 100 different kinds of HPV and not all of them cause health problems. Some types of HPV may cause problems such as genital warts, while others can cause cancer of the cervix, vagina, vulva, or anus. Most of these problems are caused by types 6, 11, 16 or 18. 
When cancer develops, it may affect men and women. According to the CDC, HPV may be involved in different types of cancer, with the following incidences: 
Cervical cancer: The most common HPV -associated cancer. Almost all cervical cancers are caused by HPV. Vulvar cancer: About 50% are linked to HPV. Vaginal cancer: About 65% are linked to HPV. Penile cancer: About 35% are linked to HPV. Anal cancer: About 95% are linked to HPV. Oropharyngeal cancer: About 60% are linked to HPV.",Answer this question truthfully,"Human Papillomavirus (HPV) is a common viral infection that can cause various symptoms, depending on the type of HPV and the location of the infection. Here are some common symptoms of HPV:

**Genital HPV:**

1. **Warts**: Small, flat, or raised growths on the vulva, vagina, cervix, penis, scrotum, or anus.
2. **Abnormal cell changes**: Abnormal cell growth on the cervix, which can be detected through a Pap test.
3. **Cervical cancer**: In rare cases, HPV can cause cervical cancer, which may not have symptoms in the early stages.

**Other types of HPV:**

1. **Common warts**: Small, rough growths on the hands, feet, or face.
2. **Plantar warts**: Painful growths on the soles of the feet.
3. **Flat warts**: Small, flat growths on the face, hands, or arms.
4. **Respiratory papillomatosis**: Growths on the vocal cords or in the airways, which can cause hoarseness or breathing difficulties.

**Other symptoms:**

1. **Itching or burning**: In the genital area or on the skin where warts are present.
2. **Bleeding**: During or after sex, or between menstrual periods.
3. **Discharge**: Abnormal vaginal discharge or odor.

**Important note:**

* Many people with HPV do not have symptoms, and the virus can be transmitted even if there are no visible symptoms.
* HPV can be asymptomatic for years, and symptoms may not appear until the virus has caused significant cell changes or cancer.

If you suspect you have HPV or are experiencing symptoms, consult a healthcare professional for proper diagnosis and treatment.",1.8162569999694824,0.32682926829268294,0.07352941176470587,0.16585365853658535,0.03146464469502037,0.22632794457274827,0.9610448479652405
