id,data
c6d56942-d9a3-4357-ba65-e8cd704c3fec,"{'Context': array([""The correlation between radiographic transition zone on contrast enema in Hirschsprung's disease and the total length of aganglionosis is known to be inaccurate. The aim of our study was to analyse this correlation more precisely to improve preoperative planning of the corrective surgery."",
       ""From 1998 to 2009, 79 patients were operated on for Hirschsprung's disease. All available preoperative contrast enemas (n = 61) had been single blind reviewed by the same radiologist who defined the radiographic transition zone when present in vertebral level. Four groups were determined (rectal, rectosigmoid, long segment, and absence of transition zone) and by Kappa coefficient of agreement correlated to the length of aganglionosis in the pathological report."",
       'Radiological findings were concordant with the specimen in pathology in 8 cases of 19 in rectal form (42 %), in 20 cases of 35 in rectosigmoid form (57 %), in all 6 cases of long-segment form (100 %), in the 2 cases of total colonic form (100 %) with a global agreement of 58.1 %, κ = 0.39 CI [0.24; 0.57].'],
      dtype=object), 'Correct Answer': 'no', 'Correct Option': 'B', 'Long Answer': 'Correlation between level of radiographic transition zone on contrast enema and length of aganglionosis remains low. Systematic preoperative biopsy by coelioscopy or ombilical incision is mandatory.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': ""Does the radiographic transition zone correlate with the level of aganglionosis on the specimen in Hirschsprung's disease?""}"
524d38f8-b39e-43dd-b044-406b0c2cc77c,"{'Context': array(['Blood stream infection (BSI) and the subsequent development of sepsis are among the most common infection complications occurring in severe burn patients. This study was designed to evaluate the relationship between the burn wound flora and BSI pathogens.',
       'Documentation of all bacterial and fungal wound and blood isolates from severe burn patients hospitalized in the burn unit and intensive care unit was obtained from medical records retrieved retrospectively from a computerized, hospital-wide database over a 13-year period. All data were recorded in relation to the Ryan score.',
       'Of 195 severe burn patients, 88 had at least 1 BSI episode. Transmission of the same pathogen from wound to blood was documented in 30% of the patients, with a rising BSI frequency as the Ryan score increased. There were a total of 263 bacteremic episodes in 88 study patients, 44% of blood isolates were documented previously in wound cultures, and transmission of the same pathogen from wound to blood was noted in 65% of bacteremic patients.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'When there is clinical suspicion of sepsis, appropriate empirical systemic antibiotic therapy should be broad spectrum and should rely on the susceptibility of the organisms from recent cultures of the burn wound surface, until the blood cultures results are completed.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Do Wound Cultures Give Information About the Microbiology of Blood Cultures in Severe Burn Patients?'}"
99dfa1b6-ae34-4e5f-a370-fd300e3cf445,"{'Context': array(['To examine the ability of various postoperative nomograms to predict prostate cancer-specific mortality (PCSM) and to validate that they could predict aggressive biochemical recurrence (BCR). Prostate-specific antigen (PSA), grade, and stage are the classic triad used to predict BCR after radical prostatectomy (RP). Multiple nomograms use these to predict risk of BCR. A previous study showed that several nomograms could predict aggressive BCR (prostate-specific antigen doubling time [PSADT]\xa0<9 months) more accurately than BCR. However, it remains unknown if they can predict more definitive endpoints, such as PCSM.',
       'We performed Cox analyses to examine the ability of 4 postoperative nomograms, the Duke Prostate Center (DPC) nomogram, the Kattan postoperative nomogram, the Johns Hopkins Hospital (JHH) nomogram, and the joint Center for Prostate Disease Research(CPDR)/Cancer of the Prostate Strategic Urologic Research Endeavor (CaPSURE) nomogram to predict BCR and PCSM among 1778 men in the Shared Equal Access Regional Cancer Hospital (SEARCH) database who underwent RP between 1990 and 2009. We also compared their ability to predict BCR and aggressive BCR in a subset of men. We calculated the c-index for each nomogram to determine its predictive accuracy for estimating actual outcomes.',
       'We found that each nomogram could predict aggressive BCR and PCSM in a statistically significant manner and that they all predicted PCSM more accurately than they predicted BCR (ie, with higher c-index values).'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Currently available nomograms used to predict BCR accurately predict PCSM and other more clinically relevant endpoints. Moreover, not only do they significantly predict PCSM, but do so with generally greater accuracy than BCR.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Do nomograms designed to predict biochemical recurrence (BCR) do a better job of predicting more clinically relevant prostate cancer outcomes than BCR?'}"
5e676888-08ba-484c-be4c-6d91ab4c2948,"{'Context': array(['Laparoscopic adrenalectomy (LA) has become the gold standard treatment for small (less than 6 cm) adrenal masses. However, the role of LA for large-volume (more than 6 cm) masses has not been well defined. Our aim was to evaluate, retrospectively, the outcome of LA for adrenal lesions larger than 7 cm.',
       '18 consecutive laparoscopic adrenalectomies were performed from 1996 to 2005 on patients with adrenal lesions larger than 7 cm.',
       'The mean tumor size was 8.3 cm (range 7-13 cm), the mean operative time was 137 min, the mean blood loss was 182 mL (range 100-550 mL), the rate of intraoperative complications was 16%, and in three cases we switched from laparoscopic procedure to open surgery.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'LA for adrenal masses larger than 7 cm is a safe and feasible technique, offering successful outcome in terms of intraoperative and postoperative morbidity, hospital stay and cosmesis for patients; it seems to replicate open surgical oncological principles demonstrating similar outcomes as survival rate and recurrence rate, when adrenal cortical carcinoma were treated. The main contraindication for this approach is the evidence, radiologically and intraoperatively, of local infiltration of periadrenal tissue.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Is laparoscopic adrenalectomy safe and effective for adrenal masses larger than 7 cm?'}"
d804bb4e-98ec-42b5-9d5f-799fecac091a,"{'Context': array(['Parental drinking has been shown to be associated with offspring drinking. However, the relationship appears to be more complex than often assumed and few studies have tracked it over longer time periods.',
       'To explore the long-term (10-year) transmission of familial drinking during adolescence to offspring drinking patterns in young adulthood.',
       'Swedish longitudinal study, assessing the relationship between familial drinking in 2000 and offspring drinking in 2010 using simultaneous quantile regression analysis (n=744).DATA: Data on familial drinking was gathered from the Swedish level-of-living surveys (LNU) and from partner LNU in 2000 while data on offspring drinking in young adulthood was gathered from LNU 2010. Drinking among offspring, parents and potential stepparents was measured through identical quantity-frequency indices referring to the past 12 months in 2010 and 2000 respectively.',
       'Young adults whose families were abstainers in 2000 drank substantially less across quintiles in 2010 than offspring of non-abstaining families. The difference, however, was not statistically significant between quintiles of the conditional distribution. Actual drinking levels in drinking families were not at all or weakly associated with drinking in offspring. Supplementary analyses confirmed these patterns.'],
      dtype=object), 'Correct Answer': 'maybe', 'Correct Option': 'C', 'Long Answer': 'The association between familial drinking and offspring drinking in young adulthood exhibits clear non-linear trends. Changes in the lower part of the familial drinking distribution are strongly related to drinking in young adults, but the actual levels of drinking in drinking families appear less important in shaping the drinking patterns of the offspring in young adulthood.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Does the familial transmission of drinking patterns persist into young adulthood?'}"
67ccbb6a-edd7-4235-9d3c-746a2ce1fbd5,"{'Context': array(['Treatment of neonatal testicular torsion has two objectives: salvage of the involved testicle (which is rarely achieved) and preservation of the contralateral gonad. The second goal universally involves contralateral testicular scrotal fixation to prevent the future occurrence of contralateral torsion. However, there is controversy with regards to management of a synchronous contralateral hydrocele. It has been our policy not to address the contralateral hydrocele through an inguinal incision to minimize potential injury to the spermatic cord. Our objective in this study was to determine whether the decision to manage a contralateral hydrocele in cases of neonatal testicular torsion solely through a scrotal approach is safe and effective.',
       'We reviewed all cases of neonatal testicular torsion occurring at our institution between the years 1999 and 2006. Age at presentation, physical examination, ultrasonographic and intraoperative findings were recorded. Patients were followed after initial surgical intervention to determine the likelihood of developing a subsequent hydrocele or hernia.',
       'Thirty-seven patients were identified as presenting with neonatal torsion. Age of presentation averaged 3.5 days (range 1-14 days). Left-sided pathology was seen more commonly than the right, with a 25:12 distribution. All torsed testicles were nonviable. Twenty-two patients were noted to have a contralateral hydrocele at presentation. All hydroceles were opened through a scrotal approach at the time of contralateral scrotal fixation. No patient underwent an inguinal exploration to examine for a patent process vaginalis. None of the patients who presented with a hydrocele have developed a clinical hydrocele or hernia after an average 7.5 years (range 4.3-11.2) follow-up.'],
      dtype=object), 'Correct Answer': 'maybe', 'Correct Option': 'C', 'Long Answer': 'We have demonstrated that approaching a contralateral hydrocele in cases of neonatal testicular torsion solely through a scrotal incision is safe and effective. Inguinal exploration was not performed in our study and our long-term results demonstrate that such an approach would have brought no additional benefit. In avoiding an inguinal approach we did not subject our patients to unnecessary risk of testicular or vasal injury. Contralateral hydrocele is commonly seen in cases of neonatal testicular torsion. In our experience this is a condition of minimal clinical significance and does not warrant formal inguinal exploration for treatment. This conservative management strategy minimizes the potential of contralateral spermatic cord injury in the neonate. The aims of the study were met.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Treatment of contralateral hydrocele in neonatal testicular torsion: Is less more?'}"
5e5df9fa-5dc7-4c97-81b7-7746ab00797e,"{'Context': array(['Staging laparoscopy (SL) is not regularly performed for patients with hepatocellular carcinoma (HCC). It may change treatment strategy, preventing unnecessary open exploration. An additional advantage of SL is possible biopsy of the nontumorous liver to assess fibrosis/cirrhosis. This study aimed to determine whether SL for patients with HCC still is useful.',
       'Patients with HCC who underwent SL between January 1999 and December 2011 were analyzed. Their demographics, preoperative imaging studies, surgical findings, and histology were assessed.',
       'The 56 patients (34 men and 22 women; mean age, 60 ± 14 years) in this study underwent SL for assessment of extensive disease or metastases. For two patients, SL was unsuccessful because of intraabdominal adhesions. For four patients (7.1 %), SL showed unresectability because of metastases (n = 1), tumor progression (n = 1), or severe cirrhosis in the contralateral lobe (n = 2). An additional five patients did not undergo laparotomy due to disease progression detected on imaging after SL. Exploratory laparotomy for the remaining 47 patients showed 6 (13 %) additional unresectable tumors due to advanced tumor (n = 5) or nodal metastases (n = 1). Consequently, the yield of SL was 7 % (95 % confidence interval (CI), 3-17 %), and the accuracy was 27 % (95 % CI, 11-52 %). A biopsy of the contralateral liver was performed for 45 patients who underwent SL, leading to changes in management for 4 patients (17 %) with cirrhosis.'],
      dtype=object), 'Correct Answer': 'no', 'Correct Option': 'B', 'Long Answer': 'The overall yield of SL for HCC was 7 %, and the accuracy was 27 %. When accurate imaging methods are available and additional percutaneous liver biopsy is implemented as a standard procedure in the preoperative workup of patients with HCC, the benefit of SL will become even less.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Staging laparoscopy in patients with hepatocellular carcinoma: is it useful?'}"
08d34e83-e9cd-4c17-9f31-d67bf352bad4,"{'Context': array(['Multiple viruses are often detected in children with respiratory infection but the significance of co-infection in pathogenesis, severity and outcome is unclear.',
       'To correlate the presence of viral co-infection with clinical phenotype in children admitted with acute respiratory infections (ARI).',
       'We collected detailed clinical information on severity for children admitted with ARI as part of a Spanish prospective multicenter study (GENDRES network) between 2011-2013. A nested polymerase chain reaction (PCR) approach was used to detect respiratory viruses in respiratory secretions. Findings were compared to an independent cohort collected in the UK.',
       '204 children were recruited in the main cohort and 97 in the replication cohort. The number of detected viruses did not correlate with any markers of severity. However, bacterial superinfection was associated with increased severity (OR: 4.356; P-value = 0.005), PICU admission (OR: 3.342; P-value = 0.006), higher clinical score (1.988; P-value = 0.002) respiratory support requirement (OR: 7.484; P-value<0.001) and longer hospital length of stay (OR: 1.468; P-value<0.001). In addition, pneumococcal vaccination was found to be a protective factor in terms of degree of respiratory distress (OR: 2.917; P-value = 0.035), PICU admission (OR: 0.301; P-value = 0.011), lower clinical score (-1.499; P-value = 0.021) respiratory support requirement (OR: 0.324; P-value = 0.016) and oxygen necessity (OR: 0.328; P-value = 0.001). All these findings were replicated in the UK cohort.'],
      dtype=object), 'Correct Answer': 'no', 'Correct Option': 'B', 'Long Answer': 'The presence of more than one virus in hospitalized children with ARI is very frequent but it does not seem to have a major clinical impact in terms of severity. However bacterial superinfection increases the severity of the disease course. On the contrary, pneumococcal vaccination plays a protective role.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Does Viral Co-Infection Influence the Severity of Acute Respiratory Infection in Children?'}"
86915736-3ff9-4134-9a22-ce570eb6e3f4,"{'Context': array(['To test the hypothesis that increasing the nerve length within the treatment volume for trigeminal neuralgia radiosurgery would improve pain relief.',
       'Eighty-seven patients with typical trigeminal neuralgia were randomized to undergo retrogasserian gamma knife radiosurgery (75 Gy maximal dose with 4-mm diameter collimators) using either one (n = 44) or two (n = 43) isocenters. The median follow-up was 26 months (range 1-36).',
       'Pain relief was complete in 57 patients (45 without medication and 12 with low-dose medication), partial in 15, and minimal in another 15 patients. The actuarial rate of obtaining complete pain relief (with or without medication) was 67.7% +/- 5.1%. The pain relief was identical for one- and two-isocenter radiosurgery. Pain relapsed in 30 of 72 responding patients. Facial numbness and mild and severe paresthesias developed in 8, 5, and 1 two-isocenter patients vs. 3, 4, and 0 one-isocenter patients, respectively (p = 0.23). Improved pain relief correlated with younger age (p = 0.025) and fewer prior procedures (p = 0.039) and complications (numbness or paresthesias) correlated with the nerve length irradiated (p = 0.018).'],
      dtype=object), 'Correct Answer': 'no', 'Correct Option': 'B', 'Long Answer': 'Increasing the treatment volume to include a longer nerve length for trigeminal neuralgia radiosurgery does not significantly improve pain relief but may increase complications.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Does increased nerve length within the treatment volume improve trigeminal neuralgia radiosurgery?'}"
bd43e2a6-56d3-44be-a1f0-f6f316edcc65,"{'Context': array(['Effective musical communication requires conveyance of the intended message in a manner perceptible to the receiver. Communication disorders that impair transmitting or decoding of structural features of music (e.g., pitch, timbre) and/or symbolic representation may result in atypical musical communication, which can have a negative impact on music therapy interventions.',
       'This study compared recognition of symbolic representation of emotions or movements in music by two groups of children with different communicative characteristics: severe to profound hearing loss (using cochlear implants [CI]) and autism spectrum disorder (ASD). Their responses were compared to those of children with typical-development and normal hearing (TD-NH). Accuracy was examined as a function of communicative status, emotional or movement category, and individual characteristics.',
       'Participants listened to recorded musical excerpts conveying emotions or movements and matched them with labels. Measures relevant to auditory and/or language function were also gathered.',
       'There was no significant difference between the ASD and TD-NH groups in identification of musical emotions or movements. However, the CI group was significantly less accurate than the other two groups in identification of both emotions and movements. Mixed effects logistic regression revealed different patterns of accuracy for specific emotions as a function of group.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Conveyance of emotions or movements through music may be decoded differently by persons with different types of communication disorders. Because music is the primary therapeutic tool in music therapy sessions, clinicians should consider these differential abilities when selecting music for clinical interventions focusing on emotions or movement.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Do communication disorders extend to musical messages?'}"
579e5a7b-06b9-4231-b216-aa17d86a7044,"{'Context': array(['Although the retroperitoneal approach has been the preferred choice for open urological procedures, retroperitoneoscopy is not the preferred approach for laparoscopy. This study aims to develop a training model for retroperitoneoscopy and to establish an experimental learning curve.',
       'Fifteen piglets were operated on to develop a standard retroperitoneoscopic nephrectomy (RPN) training model. All procedures were performed with three ports. Intraoperative data (side, operative time, blood loss, peritoneal opening) were recorded. Animals were divided into groups A, the first eight, and B, the last seven cases. Data were statistically analyzed.',
       'We performed fifteen RPNs. The operative time varied from 15 to 50 minutes (median 30 minutes). Blood loss varied from 5 to 100 mL (median 20 mL). We experienced five peritoneal openings; we had two surgical vascular complications managed laparoscopically. There was statistical difference between groups A and B for peritoneal opening (p = 0.025), operative time (p = 0.0037), and blood loss (p = 0.026).',
       'RPN in a porcine model could simulate the whole procedure, from creating the space to nephrectomy completion. Experimental learning curve was eight cases, after statistical data analysis.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'RPN in a porcine model is feasible and could be very useful for teaching and practicing retroperitoneoscopy.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Is there a model to teach and practice retroperitoneoscopic nephrectomy?'}"
7de43e62-88f7-47d9-be60-02eabcb78f2a,"{'Context': array(['The incidence of acetabular fractures in osteoporotic patients is increasing. Immediate total hip arthroplasty (THA) has potential advantages, but achieving acetabular component stability is challenging and, at early followup, reported revision rates for loosening are high.QUESTIONS/',
       'This study measured acetabular component stability and the initial surface contact achieved between the acetabular component and unfractured region of the pelvis after THA using an oversized acetabular component and cup-cage reconstruction.',
       'Between November 2011 and November 2013, we treated 40 acute acetabular fractures in patients older than 70 years of age. Of these, 12 (30%) underwent immediate THA using an oversized acetabular component with screws inserted only into the ilium and a cup-cage construct. Postoperatively all patients were mobilized without weightbearing restrictions. Indications for immediate THA after acetabular fractures were displaced articular comminution deemed unreducible. Eleven of the 12 were prospectively studied to evaluate the initial stability of the reconstructions using radiostereometric analysis. One of the patients died of a pulmonary embolism after surgery, and the remaining 10 (median age, 81 years; range, 72-86 years) were studied. Of these, five were analyzed at 1 year and five were analyzed at 2 years. Acetabular component migration was defined as acceptable if less than the limits for primary THA that predict later loosening (1.76 mm of proximal migration and 2.53° of sagittal rotation). The contact surface between the acetabular component and ilium in direct continuity with the sacroiliac joint, and the ischium and pubis in direct continuity with the symphysis pubis, was measured on postoperative CT scans.',
       'At 1 year the median proximal migration was 0.83 mm (range, 0.09-5.13 mm) and sagittal rotation was 1.3° (range, 0.1°-7.4°). Three of the 10 components had migration above the suggested limits for primary THA at 1 year postoperatively. The contact surface achieved at surgery between the acetabular component and pelvis ranged from 11 to 17 cm(2) (15%-27% of each component).'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'The majority of acetabular components in this cohort were stable despite the small contact surface achieved between the component and pelvic bone. Three of 10 migrated in excess of the limits that predict later loosening in primary THA but it remains to be seen whether these limits apply to this selected group of frail osteoporotic patients. We continue to use this technique routinely to treat patients with the same indications, but since the analysis of these data we have added screw fixation of the acetabular component to the ischial tuberosity and the superior pubic ramus.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Does cup-cage reconstruction with oversized cups provide initial stability in THA for osteoporotic acetabular fractures?'}"
4721f9fc-d8aa-4ed6-9f43-db083327fef9,"{'Context': array(['If long-term use of left ventricular assist devices (LVADs) as bridges to transplantation is successful, the issue of permanent device implantation in lieu of transplantation could be addressed through the creation of appropriately designed trials. Our medium-term experience with both pneumatically and electrically powered ThermoCardiosystems LVADs is presented to outline the benefits and limitations of device support in lieu of transplantation.',
       'Detailed records were kept prospectively for all patients undergoing LVAD insertion. Fifty-eight LVADs were inserted over 5 years, with a survival rate of 74%. Mean patient age was 50 years, and duration of support averaged 98 days. Although common, both preexisting infection and infection during LVAD support were not associated with increased mortality or decreased rate of successful transplantation. Thromboembolic complications were rare, occurring in only three patients (5%) despite the absence of anticoagulation. Ventricular arrhythmias were well tolerated in all patients except in cases of early perioperative right ventricular failure, with no deaths. Right ventricular failure occurred in one third of patients and was managed in a small percentage by right ventricular assist device (RVAD) support and/or inhaled nitric oxide therapy. There were no serious device malfunctions, but five graft-related hemorrhages resulted in two deaths. Finally, a variety of noncardiac surgical procedures were performed in LVAD recipients, with no major morbidity and mortality.'],
      dtype=object), 'Correct Answer': 'yes', 'Correct Option': 'A', 'Long Answer': 'Over all, our medium-term experience with implantable LVAD support is encouraging. Although additional areas of investigation exist, improvements in patients selection and management together with device alterations that have reduced the thromboembolic incidence and facilitated patient rehabilitation lead us to believe that a prospective, randomized trial is indicated to study the role that LVADs may have as an alternative to medical management.', 'Options': {'A': 'yes', 'B': 'no', 'C': 'maybe'}, 'Question': 'Bridge experience with long-term implantable left ventricular assist devices. Are they an alternative to transplantation?'}"
